event_id,timestamp,gateway_id,session_id,attack_id,transaction_id,source_ip,destination_port,protocol,amount,currency,payment_method,gateway_status,is_suspicious
PAY000733,2026-09-04 09:26:24,GW01,SES01138,BENIGN,TXN584270,10.34.44.223,443,TCPS,563.14,NAD,card,approved,0
PAY000385,2026-09-04 09:32:37,GW01,SES02572,BENIGN,TXN492496,172.18.191.152,443,TCPS,31.22,NAD,eft,approved,0
PAY000798,2026-09-04 10:06:04,GW01,SES08280,BENIGN,TXN286144,10.6.51.135,443,TCPS,787.06,NAD,eft,approved,0
PAY000154,2026-09-04 11:38:09,GW01,SES08259,BENIGN,TXN632181,172.25.114.145,443,TCPS,754.38,NAD,card,approved,0
PAY000509,2026-09-04 12:23:56,GW01,SES07362,BENIGN,TXN121815,10.106.85.134,443,TCPS,330.95,NAD,eft,approved,0
PAY000988,2026-09-04 13:19:08,GW01,SES09454,BENIGN,TXN851893,10.240.7.133,443,TCPS,160.27,NAD,eft,approved,0
PAY000475,2026-09-04 13:20:58,GW01,SES09989,BENIGN,TXN401599,10.102.135.98,443,TCPS,649.06,NAD,card,approved,0
PAY000778,2026-09-04 14:03:12,GW01,SES08870,BENIGN,TXN943305,172.30.96.246,443,TCPS,347.18,NAD,eft,approved,0
PAY000367,2026-09-04 14:17:25,GW01,SES05074,BENIGN,TXN837011,172.30.218.3,443,TCPS,320.92,NAD,card,approved,0
PAY000541,2026-09-04 14:47:29,GW01,SES03790,BENIGN,TXN681144,172.17.40.143,443,TCPS,531.53,NAD,eft,approved,0
PAY000507,2026-09-04 15:11:21,GW01,SES00165,BENIGN,TXN298517,10.202.213.22,443,TCPS,436.79,NAD,eft,approved,0
PAY001185,2026-09-04 15:39:57,GW01,SES02912,BENIGN,TXN889739,172.31.208.205,443,TCPS,544.92,NAD,eft,approved,0
PAY001017,2026-09-04 17:07:45,GW01,SES06421,BENIGN,TXN710380,192.168.67.229,443,TCPS,482.09,NAD,card,approved,0
PAY001168,2026-09-04 17:13:00,GW01,SES04926,BENIGN,TXN391162,10.122.112.105,443,TCPS,791.2,NAD,eft,approved,0
PAY001015,2026-09-04 17:40:57,GW01,SES08422,BENIGN,TXN438646,172.29.14.85,443,TCPS,457.11,NAD,eft,approved,0
PAY000053,2026-09-04 18:02:37,GW01,SES03174,BENIGN,TXN502474,10.225.213.118,443,TCPS,653.05,NAD,eft,approved,0
PAY000882,2026-09-04 18:43:28,GW01,SES04757,BENIGN,TXN860805,192.168.140.102,443,TCPS,563.88,NAD,card,approved,0
PAY000732,2026-09-04 19:13:52,GW01,SES08808,BENIGN,TXN853236,192.168.36.213,443,TCPS,76.35,NAD,card,approved,0
PAY000532,2026-09-04 19:34:40,GW01,SES08758,BENIGN,TXN235860,192.168.11.254,443,TCPS,707.76,NAD,eft,approved,0
PAY000265,2026-09-04 19:48:41,GW01,SES03365,BENIGN,TXN531151,192.168.234.19,443,TCPS,599.31,NAD,card,approved,0
PAY001176,2026-09-04 21:05:55,GW01,SES01297,BENIGN,TXN448239,192.168.39.184,443,TCPS,235.23,NAD,card,approved,0
PAY000276,2026-09-04 23:21:54,GW01,SES00444,BENIGN,TXN168470,172.16.37.2,443,TCPS,305.35,NAD,card,approved,0
PAY001139,2026-09-05 00:21:28,GW01,SES07255,BENIGN,TXN339918,172.16.14.124,443,TCPS,465.77,NAD,eft,approved,0
PAY000527,2026-09-05 01:50:12,GW01,SES00026,BENIGN,TXN474989,192.168.151.140,443,TCPS,533.77,NAD,card,approved,0
PAY000846,2026-09-05 03:57:52,GW01,SES04011,BENIGN,TXN104212,172.21.55.80,443,TCPS,295.25,NAD,eft,approved,0
PAY000434,2026-09-05 05:00:28,GW01,SES01329,BENIGN,TXN256257,172.17.185.65,443,TCPS,537.47,NAD,eft,approved,0
PAY000810,2026-09-05 05:07:20,GW01,SES06556,BENIGN,TXN560579,10.251.23.103,443,TCPS,659.87,NAD,eft,approved,0
PAY000610,2026-09-05 05:26:56,GW01,SES07400,BENIGN,TXN348310,192.168.209.93,443,TCPS,699.21,NAD,card,approved,0
PAY000875,2026-09-05 06:05:42,GW01,SES08504,BENIGN,TXN745922,192.168.159.141,443,TCPS,766.74,NAD,card,approved,0
PAY001164,2026-09-05 08:22:05,GW01,SES06546,BENIGN,TXN462448,10.87.39.56,443,TCPS,622.44,NAD,eft,approved,0
PAY000666,2026-09-05 09:17:48,GW01,SES06112,BENIGN,TXN127254,192.168.142.177,443,TCPS,187.23,NAD,eft,approved,0
PAY000278,2026-09-05 10:05:59,GW01,SES02949,BENIGN,TXN962196,10.221.149.90,443,TCPS,546.31,NAD,card,approved,0
PAY000212,2026-09-05 11:57:35,GW01,SES03478,BENIGN,TXN919592,10.77.233.245,443,TCPS,142.73,NAD,card,approved,0
PAY000171,2026-09-05 14:22:39,GW01,SES03883,BENIGN,TXN204896,172.20.107.145,443,TCPS,432.46,NAD,eft,approved,0
PAY000524,2026-09-05 15:12:22,GW01,SES07265,BENIGN,TXN407174,10.214.168.115,443,TCPS,398.81,NAD,card,approved,0
PAY000431,2026-09-05 15:32:49,GW01,SES05656,BENIGN,TXN453837,10.83.212.139,443,TCPS,678.85,NAD,card,approved,0
PAY001019,2026-09-05 15:40:09,GW01,SES02449,BENIGN,TXN475149,172.17.67.97,443,TCPS,116.42,NAD,card,approved,0
PAY001150,2026-09-05 15:45:54,GW01,SES02999,BENIGN,TXN976516,192.168.99.241,443,TCPS,752.37,NAD,eft,approved,0
PAY000458,2026-09-05 15:52:26,GW01,SES09196,BENIGN,TXN636389,10.117.135.139,443,TCPS,384.63,NAD,card,approved,0
PAY000167,2026-09-05 17:11:41,GW01,SES06111,BENIGN,TXN750639,172.16.163.204,443,TCPS,271.85,NAD,eft,approved,0
PAY000133,2026-09-05 17:44:35,GW01,SES03620,BENIGN,TXN486974,10.35.102.116,443,TCPS,657.93,NAD,card,approved,0
PAY000321,2026-09-05 17:55:26,GW01,SES02882,BENIGN,TXN931269,172.29.106.205,443,TCPS,227.14,NAD,card,approved,0
PAY000266,2026-09-05 18:19:00,GW01,SES02990,BENIGN,TXN160877,10.76.34.105,443,TCPS,117.5,NAD,card,approved,0
PAY000978,2026-09-05 19:50:16,GW01,SES01237,BENIGN,TXN287928,10.58.45.157,443,TCPS,144.81,NAD,eft,approved,0
PAY001064,2026-09-05 19:51:53,GW01,SES04006,BENIGN,TXN712955,172.26.154.23,443,TCPS,758.42,NAD,card,approved,0
PAY000638,2026-09-05 20:11:09,GW01,SES01942,BENIGN,TXN996807,192.168.187.129,443,TCPS,362.8,NAD,eft,approved,0
PAY000852,2026-09-05 20:46:35,GW01,SES00964,BENIGN,TXN984504,192.168.52.119,443,TCPS,97.28,NAD,card,approved,0
PAY000523,2026-09-05 22:20:14,GW01,SES05975,BENIGN,TXN301304,172.18.16.164,443,TCPS,654.33,NAD,eft,approved,0
PAY000305,2026-09-05 22:34:36,GW01,SES07872,BENIGN,TXN977834,172.19.79.177,443,TCPS,291.76,NAD,card,approved,0
PAY000937,2026-09-05 22:36:57,GW01,SES03711,BENIGN,TXN557528,192.168.19.158,443,TCPS,262.3,NAD,card,approved,0
PAY001142,2026-09-05 23:44:42,GW01,SES03865,BENIGN,TXN116368,172.16.184.141,443,TCPS,526.3,NAD,eft,approved,0
PAY000831,2026-09-06 00:03:35,GW01,SES02810,BENIGN,TXN637323,10.209.12.191,443,TCPS,555.93,NAD,eft,approved,0
PAY000496,2026-09-06 00:10:25,GW01,SES06625,BENIGN,TXN720608,192.168.87.134,443,TCPS,313.35,NAD,eft,approved,0
PAY000958,2026-09-06 02:39:25,GW01,SES09851,BENIGN,TXN615952,10.212.121.248,443,TCPS,365.83,NAD,card,approved,0
PAY001109,2026-09-06 03:03:45,GW01,SES01072,BENIGN,TXN532158,10.163.143.2,443,TCPS,389.92,NAD,card,approved,0
PAY000307,2026-09-06 03:14:40,GW01,SES07289,BENIGN,TXN451557,172.25.78.246,443,TCPS,246.85,NAD,card,approved,0
PAY001025,2026-09-06 03:57:44,GW01,SES04848,BENIGN,TXN674380,192.168.177.117,443,TCPS,40.85,NAD,eft,approved,0
PAY000179,2026-09-06 04:40:16,GW01,SES03289,BENIGN,TXN539357,10.40.135.189,443,TCPS,650.51,NAD,card,approved,0
PAY000738,2026-09-06 05:04:00,GW01,SES00049,BENIGN,TXN392646,192.168.237.60,443,TCPS,272.47,NAD,card,approved,0
PAY001117,2026-09-06 05:16:07,GW01,SES04722,BENIGN,TXN437178,10.101.144.142,443,TCPS,707.16,NAD,eft,approved,0
PAY000174,2026-09-06 06:49:01,GW01,SES02422,BENIGN,TXN555121,192.168.174.88,443,TCPS,733.92,NAD,eft,approved,0
PAY000750,2026-09-06 07:45:57,GW01,SES00262,BENIGN,TXN454097,10.243.55.174,443,TCPS,255.8,NAD,eft,approved,0
PAY000621,2026-09-06 09:00:07,GW01,SES03216,BENIGN,TXN764004,172.20.41.54,443,TCPS,42.06,NAD,eft,approved,0
PAY000729,2026-09-06 10:07:29,GW01,SES05415,BENIGN,TXN510960,172.24.188.137,443,TCPS,316.3,NAD,card,approved,0
PAY000744,2026-09-06 10:46:56,GW01,SES06027,BENIGN,TXN977023,172.29.253.72,443,TCPS,261.6,NAD,eft,approved,0
PAY000333,2026-09-06 11:28:43,GW01,SES06299,BENIGN,TXN468433,192.168.138.73,443,TCPS,166.91,NAD,eft,approved,0
PAY000691,2026-09-06 11:57:38,GW01,SES02899,BENIGN,TXN172791,192.168.233.63,443,TCPS,635.75,NAD,card,approved,0
PAY000253,2026-09-06 12:40:55,GW01,SES06592,BENIGN,TXN651506,192.168.195.9,443,TCPS,541.1,NAD,card,approved,0
PAY000435,2026-09-06 12:56:08,GW01,SES08192,BENIGN,TXN580471,192.168.218.202,443,TCPS,174.95,NAD,card,approved,0
PAY000470,2026-09-06 13:00:06,GW01,SES05396,BENIGN,TXN184753,192.168.167.41,443,TCPS,107.81,NAD,eft,approved,0
PAY000355,2026-09-06 13:40:41,GW01,SES00984,BENIGN,TXN806445,172.30.182.165,443,TCPS,370.95,NAD,card,approved,0
PAY001118,2026-09-06 14:24:17,GW01,SES04474,BENIGN,TXN864679,192.168.68.117,443,TCPS,82.98,NAD,card,approved,0
PAY000867,2026-09-06 15:31:47,GW01,SES01935,BENIGN,TXN171348,192.168.137.243,443,TCPS,259.91,NAD,eft,approved,0
PAY000837,2026-09-06 16:02:49,GW01,SES08613,BENIGN,TXN881919,172.28.164.62,443,TCPS,517.54,NAD,card,approved,0
PAY000318,2026-09-06 16:05:23,GW01,SES09848,BENIGN,TXN398741,192.168.15.120,443,TCPS,422.24,NAD,eft,approved,0
PAY000300,2026-09-06 16:32:13,GW01,SES04957,BENIGN,TXN999047,10.114.52.5,443,TCPS,684.71,NAD,card,approved,0
PAY000601,2026-09-06 16:48:00,GW01,SES02958,BENIGN,TXN817707,10.168.101.179,443,TCPS,534.54,NAD,eft,approved,0
PAY000231,2026-09-06 16:59:46,GW01,SES02627,BENIGN,TXN540762,192.168.208.29,443,TCPS,772.34,NAD,eft,approved,0
PAY001172,2026-09-06 17:16:16,GW01,SES01509,BENIGN,TXN481780,10.249.32.107,443,TCPS,672.88,NAD,eft,approved,0
PAY001146,2026-09-06 17:16:20,GW01,SES04120,BENIGN,TXN597721,192.168.97.75,443,TCPS,702.74,NAD,card,approved,0
PAY000900,2026-09-06 18:25:57,GW01,SES01492,BENIGN,TXN167178,192.168.80.220,443,TCPS,570.04,NAD,card,approved,0
PAY000664,2026-09-06 20:47:58,GW01,SES07260,BENIGN,TXN256453,172.19.87.223,443,TCPS,648.11,NAD,eft,approved,0
PAY000962,2026-09-06 21:37:07,GW01,SES01176,BENIGN,TXN634051,10.202.154.89,443,TCPS,673.51,NAD,card,approved,0
PAY000587,2026-09-06 22:45:47,GW01,SES05280,BENIGN,TXN417490,192.168.179.97,443,TCPS,390.77,NAD,eft,approved,0
PAY000117,2026-09-06 23:00:07,GW01,SES04055,BENIGN,TXN671987,192.168.90.23,443,TCPS,410.86,NAD,card,approved,0
PAY000135,2026-09-06 23:23:11,GW01,SES08752,BENIGN,TXN221004,172.17.72.121,443,TCPS,798.46,NAD,eft,approved,0
PAY000928,2026-09-06 23:40:01,GW01,SES06865,BENIGN,TXN169358,172.21.125.238,443,TCPS,274.82,NAD,eft,approved,0
PAY000194,2026-09-07 00:44:11,GW01,SES01906,BENIGN,TXN515814,172.16.251.118,443,TCPS,732.15,NAD,eft,approved,0
PAY001060,2026-09-07 00:56:01,GW01,SES00871,BENIGN,TXN894257,192.168.34.184,443,TCPS,517.97,NAD,card,approved,0
PAY000118,2026-09-07 01:12:55,GW01,SES03900,BENIGN,TXN583831,192.168.220.217,443,TCPS,154.88,NAD,eft,approved,0
PAY000129,2026-09-07 01:50:52,GW01,SES09102,BENIGN,TXN769245,192.168.148.22,443,TCPS,670.93,NAD,card,approved,0
PAY000588,2026-09-07 03:00:40,GW01,SES02922,BENIGN,TXN475156,172.22.170.174,443,TCPS,102.87,NAD,eft,approved,0
PAY000116,2026-09-07 03:29:32,GW01,SES08935,BENIGN,TXN406282,10.115.12.62,443,TCPS,30.25,NAD,eft,approved,0
PAY001175,2026-09-07 03:51:31,GW01,SES06406,BENIGN,TXN525272,10.49.69.173,443,TCPS,408.11,NAD,card,approved,0
PAY000534,2026-09-07 04:26:56,GW01,SES06497,BENIGN,TXN759915,172.29.213.128,443,TCPS,440.45,NAD,eft,approved,0
PAY000740,2026-09-07 04:36:41,GW01,SES07130,BENIGN,TXN577063,10.183.134.204,443,TCPS,436.73,NAD,card,approved,0
PAY000316,2026-09-07 05:20:39,GW01,SES09112,BENIGN,TXN921557,10.113.116.111,443,TCPS,306.91,NAD,card,approved,0
PAY001112,2026-09-07 06:07:34,GW01,SES05404,BENIGN,TXN391458,192.168.250.23,443,TCPS,430.65,NAD,card,approved,0
PAY000263,2026-09-07 07:19:20,GW01,SES06995,BENIGN,TXN900021,172.17.104.174,443,TCPS,648.06,NAD,eft,approved,0
PAY000068,2026-09-07 08:32:17,GW01,SES07232,BENIGN,TXN793101,10.183.112.85,443,TCPS,199.59,NAD,card,approved,0
PAY000159,2026-09-07 08:44:41,GW01,SES08439,BENIGN,TXN256416,192.168.215.164,443,TCPS,196.07,NAD,eft,approved,0
PAY000885,2026-09-07 09:47:01,GW01,SES09674,BENIGN,TXN893661,10.145.16.220,443,TCPS,378.49,NAD,card,approved,0
PAY000388,2026-09-07 10:15:15,GW01,SES08505,BENIGN,TXN174064,192.168.193.45,443,TCPS,445.14,NAD,card,approved,0
PAY001024,2026-09-07 10:25:51,GW01,SES05553,BENIGN,TXN786549,10.56.4.146,443,TCPS,28.38,NAD,eft,approved,0
PAY000365,2026-09-07 10:44:00,GW01,SES01088,BENIGN,TXN559858,10.183.39.39,443,TCPS,314.89,NAD,card,approved,0
PAY000226,2026-09-07 10:50:20,GW01,SES00968,BENIGN,TXN236278,172.31.4.119,443,TCPS,371.47,NAD,card,approved,0
PAY000453,2026-09-07 11:38:22,GW01,SES05014,BENIGN,TXN516570,10.199.228.158,443,TCPS,572.78,NAD,card,approved,0
PAY000577,2026-09-07 12:04:48,GW01,SES09796,BENIGN,TXN368696,10.160.48.183,443,TCPS,163.03,NAD,card,approved,0
PAY000639,2026-09-07 12:45:14,GW01,SES02805,BENIGN,TXN803964,192.168.45.252,443,TCPS,519.32,NAD,eft,approved,0
PAY000876,2026-09-07 13:29:52,GW01,SES09843,BENIGN,TXN684645,10.145.125.175,443,TCPS,611.02,NAD,eft,approved,0
PAY000291,2026-09-07 13:31:05,GW01,SES02725,BENIGN,TXN389842,192.168.84.108,443,TCPS,565.89,NAD,eft,approved,0
PAY001075,2026-09-07 13:35:08,GW01,SES00634,BENIGN,TXN892659,10.175.7.195,443,TCPS,85.4,NAD,eft,approved,0
PAY000991,2026-09-07 13:49:45,GW01,SES06156,BENIGN,TXN864180,10.91.89.131,443,TCPS,577.45,NAD,eft,approved,0
PAY000742,2026-09-07 14:09:09,GW01,SES00935,BENIGN,TXN786490,10.18.177.97,443,TCPS,40.49,NAD,card,approved,0
PAY000844,2026-09-07 14:56:41,GW01,SES02633,BENIGN,TXN876837,192.168.131.218,443,TCPS,435.47,NAD,eft,approved,0
PAY000157,2026-09-07 15:07:16,GW01,SES08611,BENIGN,TXN385788,192.168.56.118,443,TCPS,526.8,NAD,card,approved,0
PAY000477,2026-09-07 15:07:44,GW01,SES08545,BENIGN,TXN865766,192.168.50.255,443,TCPS,28.64,NAD,eft,approved,0
PAY000451,2026-09-07 15:46:36,GW01,SES04663,BENIGN,TXN705586,172.18.35.151,443,TCPS,89.15,NAD,card,approved,0
PAY000504,2026-09-07 16:24:49,GW01,SES05293,BENIGN,TXN664317,10.153.73.237,443,TCPS,254.53,NAD,card,approved,0
PAY000874,2026-09-07 16:29:29,GW01,SES00239,BENIGN,TXN136370,172.19.163.21,443,TCPS,798.69,NAD,eft,approved,0
PAY000042,2026-09-07 16:40:38,GW01,SES08116,BENIGN,TXN975762,10.84.111.179,443,TCPS,713.2,NAD,card,approved,0
PAY000236,2026-09-07 17:04:09,GW01,SES06747,BENIGN,TXN435285,172.22.234.143,443,TCPS,390.48,NAD,eft,approved,0
PAY000636,2026-09-07 17:15:39,GW01,SES04881,BENIGN,TXN338979,192.168.71.65,443,TCPS,653.41,NAD,eft,approved,0
PAY000479,2026-09-07 17:49:47,GW01,SES05937,BENIGN,TXN369336,10.203.25.75,443,TCPS,334.99,NAD,eft,approved,0
PAY000255,2026-09-07 17:57:46,GW01,SES03879,BENIGN,TXN869449,192.168.5.139,443,TCPS,420.77,NAD,card,approved,0
PAY000975,2026-09-07 18:52:57,GW01,SES07109,BENIGN,TXN124748,192.168.154.15,443,TCPS,574.31,NAD,card,approved,0
PAY000246,2026-09-07 19:58:40,GW01,SES01567,BENIGN,TXN449837,10.48.242.48,443,TCPS,724.21,NAD,card,approved,0
PAY000510,2026-09-07 21:12:05,GW01,SES03276,BENIGN,TXN689269,10.64.87.234,443,TCPS,601.23,NAD,eft,approved,0
PAY000855,2026-09-07 21:24:45,GW01,SES09742,BENIGN,TXN604478,172.22.175.1,443,TCPS,795.29,NAD,card,approved,0
PAY000288,2026-09-07 21:37:20,GW01,SES00240,BENIGN,TXN438551,172.19.20.31,443,TCPS,390.91,NAD,card,approved,0
PAY000893,2026-09-07 22:20:37,GW01,SES09276,BENIGN,TXN350903,172.24.124.146,443,TCPS,581.92,NAD,eft,approved,0
PAY000245,2026-09-07 22:20:48,GW01,SES01613,BENIGN,TXN591217,192.168.154.32,443,TCPS,489.73,NAD,card,approved,0
PAY000354,2026-09-07 22:36:22,GW01,SES08983,BENIGN,TXN418900,172.28.94.57,443,TCPS,408.81,NAD,eft,approved,0
PAY000430,2026-09-07 23:23:54,GW01,SES01651,BENIGN,TXN883671,172.27.141.165,443,TCPS,117.02,NAD,eft,approved,0
PAY000222,2026-09-07 23:32:02,GW01,SES04271,BENIGN,TXN696009,10.92.141.8,443,TCPS,137.77,NAD,eft,approved,0
PAY001132,2026-09-08 00:25:05,GW01,SES09293,BENIGN,TXN467975,172.23.110.32,443,TCPS,332.33,NAD,card,approved,0
PAY000672,2026-09-08 01:41:38,GW01,SES01524,BENIGN,TXN920271,10.216.210.55,443,TCPS,770.3,NAD,card,approved,0
PAY000335,2026-09-08 02:23:33,GW01,SES08885,BENIGN,TXN624080,10.68.140.37,443,TCPS,671.17,NAD,card,approved,0
PAY001160,2026-09-08 02:29:07,GW01,SES02738,BENIGN,TXN719979,192.168.149.141,443,TCPS,640.66,NAD,card,approved,0
PAY000022,2026-09-08 02:47:10,GW01,SES08519,BENIGN,TXN868824,172.16.39.32,443,TCPS,561.74,NAD,eft,approved,0
PAY000854,2026-09-08 02:51:10,GW01,SES00787,BENIGN,TXN881597,192.168.195.239,443,TCPS,781.8,NAD,card,approved,0
PAY000629,2026-09-08 03:35:45,GW01,SES04138,BENIGN,TXN537761,172.24.121.179,443,TCPS,54.08,NAD,card,approved,0
PAY000970,2026-09-08 05:02:00,GW01,SES00188,BENIGN,TXN174925,192.168.228.250,443,TCPS,448.4,NAD,card,approved,0
PAY000654,2026-09-08 06:03:06,GW01,SES04431,BENIGN,TXN220188,172.27.180.30,443,TCPS,697.28,NAD,card,approved,0
PAY000919,2026-09-08 06:19:21,GW01,SES09616,BENIGN,TXN872012,10.23.177.181,443,TCPS,121.33,NAD,eft,approved,0
PAY000915,2026-09-08 07:56:31,GW01,SES02067,BENIGN,TXN547837,192.168.97.29,443,TCPS,552.86,NAD,card,approved,0
PAY000572,2026-09-08 08:39:55,GW01,SES05050,BENIGN,TXN850572,192.168.154.20,443,TCPS,528.65,NAD,card,approved,0
PAY000807,2026-09-08 09:00:42,GW01,SES09793,BENIGN,TXN884075,10.129.65.247,443,TCPS,514.84,NAD,eft,approved,0
PAY000310,2026-09-08 09:28:12,GW01,SES01303,BENIGN,TXN363961,10.185.44.129,443,TCPS,242.17,NAD,card,approved,0
PAY000921,2026-09-08 09:42:06,GW01,SES05742,BENIGN,TXN462524,172.31.34.138,443,TCPS,669.33,NAD,eft,approved,0
PAY001077,2026-09-08 09:58:45,GW01,SES00141,BENIGN,TXN855486,10.196.210.105,443,TCPS,578.54,NAD,card,approved,0
PAY000603,2026-09-08 10:07:56,GW01,SES00929,BENIGN,TXN729207,192.168.110.136,443,TCPS,89.93,NAD,eft,approved,0
PAY000665,2026-09-08 11:14:23,GW01,SES08109,BENIGN,TXN435262,10.160.176.57,443,TCPS,720.43,NAD,eft,approved,0
PAY000267,2026-09-08 12:10:55,GW01,SES05178,BENIGN,TXN912848,192.168.141.30,443,TCPS,52.39,NAD,eft,approved,0
PAY000528,2026-09-08 12:17:29,GW01,SES03604,BENIGN,TXN985600,172.28.76.46,443,TCPS,385.4,NAD,eft,approved,0
PAY000153,2026-09-08 14:33:08,GW01,SES03651,BENIGN,TXN465948,172.22.130.90,443,TCPS,183.93,NAD,card,approved,0
PAY001105,2026-09-08 14:41:15,GW01,SES03982,BENIGN,TXN883750,172.31.55.245,443,TCPS,420.67,NAD,card,approved,0
PAY000651,2026-09-08 15:13:20,GW01,SES00979,BENIGN,TXN852646,172.28.114.85,443,TCPS,186.79,NAD,eft,approved,0
PAY000007,2026-09-08 16:05:58,GW01,SES02919,BENIGN,TXN583342,192.168.253.233,443,TCPS,516.43,NAD,eft,approved,0
PAY000699,2026-09-08 16:27:26,GW01,SES01991,BENIGN,TXN978586,192.168.217.122,443,TCPS,91.38,NAD,card,approved,0
PAY000468,2026-09-08 17:21:38,GW01,SES01919,BENIGN,TXN205793,172.18.102.166,443,TCPS,564.51,NAD,card,approved,0
PAY000370,2026-09-08 18:05:06,GW01,SES09965,BENIGN,TXN264241,10.10.232.55,443,TCPS,263.83,NAD,eft,approved,0
PAY000862,2026-09-08 18:41:39,GW01,SES07709,BENIGN,TXN539898,192.168.81.170,443,TCPS,467.73,NAD,eft,approved,0
PAY001018,2026-09-08 18:56:50,GW01,SES06645,BENIGN,TXN388574,172.21.129.138,443,TCPS,148.47,NAD,eft,approved,0
PAY001129,2026-09-08 20:20:45,GW01,SES00186,BENIGN,TXN715450,172.27.18.71,443,TCPS,78.0,NAD,card,approved,0
PAY000948,2026-09-08 20:25:47,GW01,SES05896,BENIGN,TXN432539,10.102.134.231,443,TCPS,239.82,NAD,eft,approved,0
PAY000648,2026-09-08 20:37:32,GW01,SES05939,BENIGN,TXN636711,192.168.32.21,443,TCPS,426.23,NAD,card,approved,0
PAY000985,2026-09-08 20:40:27,GW01,SES06112,BENIGN,TXN210585,172.30.248.107,443,TCPS,56.29,NAD,card,approved,0
PAY000613,2026-09-08 21:51:36,GW01,SES05755,BENIGN,TXN491954,10.18.75.195,443,TCPS,624.37,NAD,card,approved,0
PAY000018,2026-09-08 22:22:11,GW01,SES08311,BENIGN,TXN667258,192.168.2.197,443,TCPS,232.76,NAD,card,approved,0
PAY000932,2026-09-08 23:27:49,GW01,SES01911,BENIGN,TXN688097,10.182.104.139,443,TCPS,502.69,NAD,card,approved,0
PAY000347,2026-09-09 00:30:18,GW01,SES07281,BENIGN,TXN276893,172.17.3.57,443,TCPS,458.37,NAD,card,approved,0
PAY000783,2026-09-09 00:36:31,GW01,SES07099,BENIGN,TXN279694,10.192.200.246,443,TCPS,786.79,NAD,eft,approved,0
PAY000923,2026-09-09 00:57:41,GW01,SES01223,BENIGN,TXN128136,192.168.42.62,443,TCPS,507.34,NAD,eft,approved,0
PAY000473,2026-09-09 01:30:33,GW01,SES02808,BENIGN,TXN682320,10.82.212.60,443,TCPS,382.07,NAD,card,approved,0
PAY000514,2026-09-09 01:33:40,GW01,SES06692,BENIGN,TXN177159,192.168.184.220,443,TCPS,298.71,NAD,eft,approved,0
PAY000808,2026-09-09 01:33:51,GW01,SES03257,BENIGN,TXN861404,10.251.159.136,443,TCPS,465.83,NAD,card,approved,0
PAY000362,2026-09-09 02:22:29,GW01,SES09459,BENIGN,TXN526313,10.199.14.203,443,TCPS,568.95,NAD,card,approved,0
PAY000840,2026-09-09 03:26:19,GW01,SES08694,BENIGN,TXN245305,10.107.53.16,443,TCPS,665.63,NAD,card,approved,0
PAY000476,2026-09-09 04:31:43,GW01,SES03343,BENIGN,TXN901875,172.30.3.9,443,TCPS,728.63,NAD,card,approved,0
PAY001130,2026-09-09 06:31:30,GW01,SES09525,BENIGN,TXN911012,10.92.210.70,443,TCPS,591.34,NAD,card,approved,0
PAY000989,2026-09-09 06:36:54,GW01,SES00997,BENIGN,TXN846005,192.168.60.139,443,TCPS,171.87,NAD,card,approved,0
PAY000726,2026-09-09 07:51:50,GW01,SES01838,BENIGN,TXN948293,192.168.160.99,443,TCPS,558.03,NAD,card,approved,0
PAY000031,2026-09-09 08:08:59,GW01,SES09565,BENIGN,TXN558817,10.60.146.127,443,TCPS,57.05,NAD,card,approved,0
PAY001083,2026-09-09 09:03:30,GW01,SES04853,BENIGN,TXN504345,10.104.26.240,443,TCPS,671.45,NAD,card,approved,0
PAY000934,2026-09-09 09:38:48,GW01,SES04898,BENIGN,TXN663882,10.99.142.48,443,TCPS,690.42,NAD,card,approved,0
PAY000352,2026-09-09 10:24:24,GW01,SES09359,BENIGN,TXN560988,192.168.53.121,443,TCPS,180.18,NAD,eft,approved,0
PAY001090,2026-09-09 11:17:39,GW01,SES00288,BENIGN,TXN765410,172.22.233.31,443,TCPS,538.22,NAD,eft,approved,0
PAY000817,2026-09-09 11:25:30,GW01,SES03244,BENIGN,TXN492361,10.150.17.84,443,TCPS,172.35,NAD,eft,approved,0
PAY000244,2026-09-09 14:03:03,GW01,SES09132,BENIGN,TXN151530,172.28.104.36,443,TCPS,465.83,NAD,eft,approved,0
PAY001073,2026-09-09 14:38:57,GW01,SES02971,BENIGN,TXN608032,10.191.234.227,443,TCPS,435.58,NAD,card,approved,0
PAY001093,2026-09-09 14:39:56,GW01,SES00628,BENIGN,TXN114072,172.19.26.5,443,TCPS,183.45,NAD,eft,approved,0
PAY000828,2026-09-09 14:40:32,GW01,SES09219,BENIGN,TXN857216,172.29.110.209,443,TCPS,129.45,NAD,card,approved,0
PAY000707,2026-09-09 14:52:08,GW01,SES00239,BENIGN,TXN404975,172.21.165.183,443,TCPS,649.69,NAD,eft,approved,0
PAY000935,2026-09-09 15:12:03,GW01,SES02387,BENIGN,TXN550842,172.26.252.53,443,TCPS,794.78,NAD,eft,approved,0
PAY000471,2026-09-09 15:37:24,GW01,SES03423,BENIGN,TXN619496,10.229.196.40,443,TCPS,159.94,NAD,eft,approved,0
PAY000675,2026-09-09 15:48:34,GW01,SES02556,BENIGN,TXN374459,172.18.124.50,443,TCPS,593.8,NAD,card,approved,0
